image_id,file_name,class_name,true_label,split,image_path,resolved_image_path,source,source_filepath,concept_key,concept_peripheral_ground_glass_opacities_label,concept_bilateral_involvement_label,concept_multilobar_distribution_label,concept_crazy_paving_pattern_label,concept_absence_of_lobar_consolidation_label,concept_localized_or_diffuse_presentation_label,concept_increased_density_in_the_lung_label,concept_ground_glass_appearance_label,task_prediction,task_probability_noncovid,task_probability_covid,neural_prediction,neural_probability_noncovid,neural_probability_covid,concept_score_peripheral_ground_glass_opacities,concept_score_bilateral_involvement,concept_score_multilobar_distribution,concept_score_crazy_paving_pattern,concept_score_absence_of_lobar_consolidation,concept_score_localized_or_diffuse_presentation,concept_score_increased_density_in_the_lung,concept_score_ground_glass_appearance,concept_pred_peripheral_ground_glass_opacities_label,concept_pred_bilateral_involvement_label,concept_pred_multilobar_distribution_label,concept_pred_crazy_paving_pattern_label,concept_pred_absence_of_lobar_consolidation_label,concept_pred_localized_or_diffuse_presentation_label,concept_pred_increased_density_in_the_lung_label,concept_pred_ground_glass_appearance_label
covid_2020_02_22_20024927_p19_68_1,2020.02.22.20024927-p19-68%1.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%1.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%1.png,original,,2020.02.22.20024927-p19-68%1.png,1,0,1,0,1,1,1,1,1,0.00017951839,0.99982053,1,0.37516242,0.4643489,0.72616726,0.6483901,0.80856156,0.4631614,0.5435407,0.712741,0.7034661,0.7367068,1,1,1,0,1,1,1,1
covid_2020_02_22_20024927_p19_68_2,2020.02.22.20024927-p19-68%2.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%2.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%2.png,original,,2020.02.22.20024927-p19-68%2.png,1,1,1,0,1,1,1,1,1,8.49407e-05,0.999915,1,0.36510178,0.4590259,0.7371144,0.6658745,0.8250629,0.4638077,0.5531423,0.7299766,0.7209745,0.74685466,1,1,1,0,1,1,1,1
covid_2020_02_22_20024927_p19_68_3,2020.02.22.20024927-p19-68%3.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%3.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%3.png,original,,2020.02.22.20024927-p19-68%3.png,1,1,1,0,1,1,1,1,1,0.00011696418,0.99988306,1,0.36974463,0.45561096,0.73232365,0.6749332,0.814262,0.46484873,0.55541813,0.72054595,0.70044816,0.7327494,1,1,1,0,1,1,1,1
covid_2020_02_22_20024927_p19_68_4,2020.02.22.20024927-p19-68%4.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%4.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%4.png,original,,2020.02.22.20024927-p19-68%4.png,1,1,1,0,1,1,1,1,1,0.008686261,0.99131376,1,0.40963763,0.4665082,0.68076456,0.5988582,0.7459387,0.45334074,0.5241843,0.6582894,0.6511851,0.66303664,1,1,1,0,1,1,1,1
covid_2020_02_22_20024927_p19_68_5,2020.02.22.20024927-p19-68%5.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%5.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%5.png,original,,2020.02.22.20024927-p19-68%5.png,1,1,1,0,1,1,1,1,1,0.0015693777,0.99843055,1,0.39394477,0.46645862,0.7014729,0.61832064,0.763084,0.46810332,0.5335414,0.6900826,0.6684357,0.69325036,1,1,1,0,1,1,1,1
covid_2020_02_22_20024927_p20_70_0,2020.02.22.20024927-p20-70%0.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p20-70%0.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p20-70%0.png,original,,2020.02.22.20024927-p20-70%0.png,0,1,0,0,1,1,1,1,1,0.0001274438,0.99987257,1,0.38045344,0.46506396,0.72208965,0.6420958,0.7974563,0.46466312,0.54033214,0.70381325,0.6907929,0.72801524,1,1,1,0,1,1,1,1
covid_2020_02_22_20024927_p20_70_1,2020.02.22.20024927-p20-70%1.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p20-70%1.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p20-70%1.png,original,,2020.02.22.20024927-p20-70%1.png,1,1,1,0,1,1,1,1,1,0.017124623,0.98287535,1,0.42672434,0.46172908,0.64830375,0.5756663,0.6922996,0.46016872,0.51412433,0.62352884,0.6095959,0.62981546,1,1,1,0,1,1,1,1
covid_2020_02_22_20024927_p20_70_2,2020.02.22.20024927-p20-70%2.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p20-70%2.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p20-70%2.png,original,,2020.02.22.20024927-p20-70%2.png,0,1,1,0,1,1,1,1,1,4.907973e-06,0.9999951,1,0.34503755,0.45741755,0.7675178,0.6857424,0.8622639,0.45741755,0.5620442,0.760064,0.7583062,0.7864764,1,1,1,0,1,1,1,1
covid_2020_02_22_20024927_p20_70_3,2020.02.22.20024927-p20-70%3.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p20-70%3.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p20-70%3.png,original,,2020.02.22.20024927-p20-70%3.png,1,1,1,0,1,1,1,1,1,1.197302e-05,0.9999881,1,0.34101906,0.45561498,0.77725846,0.68377733,0.86814624,0.45561498,0.5635047,0.7680461,0.76316214,0.7947489,1,1,1,0,1,1,1,1
covid_2020_02_23_20026856_p17_115_0,2020.02.23.20026856-p17-115%0.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.23.20026856-p17-115%0.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.23.20026856-p17-115%0.png,original,,2020.02.23.20026856-p17-115%0.png,1,1,1,0,1,1,1,1,1,1.269604e-06,0.9999987,1,0.33422986,0.45100838,0.7966474,0.6827182,0.8798081,0.45100838,0.56064487,0.77825195,0.7712291,0.8123978,1,1,1,0,1,1,1,1
covid_2020_02_23_20026856_p17_115_1,2020.02.23.20026856-p17-115%1.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.23.20026856-p17-115%1.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.23.20026856-p17-115%1.png,original,,2020.02.23.20026856-p17-115%1.png,1,1,1,0,1,1,1,1,1,0.002138122,0.9978619,1,0.39249894,0.4632891,0.73881996,0.6157408,0.77407235,0.44888362,0.52441424,0.6969491,0.65698767,0.70654273,1,1,1,0,1,1,1,1
covid_2020_02_23_20026856_p17_115_2,2020.02.23.20026856-p17-115%2.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.23.20026856-p17-115%2.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.23.20026856-p17-115%2.png,original,,2020.02.23.20026856-p17-115%2.png,1,1,1,0,1,1,1,1,1,3.769586e-05,0.99996233,1,0.35785994,0.45940542,0.75067985,0.6680488,0.8415097,0.45940542,0.553433,0.74032724,0.7360348,0.7674103,1,1,1,0,1,1,1,1
covid_2020_02_23_20026856_p17_115_3,2020.02.23.20026856-p17-115%3.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.23.20026856-p17-115%3.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.23.20026856-p17-115%3.png,original,,2020.02.23.20026856-p17-115%3.png,1,1,1,0,1,1,1,1,1,0.00031255384,0.99968743,1,0.36914527,0.46116966,0.73187363,0.6633362,0.82919765,0.4591427,0.55162334,0.7226473,0.7234823,0.74670595,1,1,1,0,1,1,1,1
covid_2020_02_23_20026856_p17_115_4,2020.02.23.20026856-p17-115%4.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.23.20026856-p17-115%4.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.23.20026856-p17-115%4.png,original,,2020.02.23.20026856-p17-115%4.png,1,1,1,0,1,1,1,1,1,1.9306653e-05,0.9999807,1,0.35200864,0.45640653,0.7761946,0.6638016,0.8485088,0.45640653,0.55522233,0.7532393,0.7352396,0.7802145,1,1,1,0,1,1,1,1
covid_2020_02_23_20026856_p17_115_5,2020.02.23.20026856-p17-115%5.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.23.20026856-p17-115%5.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.23.20026856-p17-115%5.png,original,,2020.02.23.20026856-p17-115%5.png,1,1,1,0,1,1,1,1,1,8.346547e-05,0.99991655,1,0.35905167,0.459783,0.75831395,0.6658757,0.83582157,0.459783,0.55554026,0.74102885,0.7234644,0.76201326,1,1,1,0,1,1,1,1
covid_2020_02_24_20027052_p8_73_0,2020.02.24.20027052-p8-73%0.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.24.20027052-p8-73%0.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.24.20027052-p8-73%0.png,original,,2020.02.24.20027052-p8-73%0.png,1,1,1,0,1,1,1,1,1,0.010767788,0.9892322,1,0.42205304,0.45662785,0.70155466,0.54616064,0.7956115,0.38561866,0.56286824,0.69241047,0.7187344,0.680751,1,1,1,0,1,1,1,1
covid_2020_02_24_20027052_p8_73_1,2020.02.24.20027052-p8-73%1.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.24.20027052-p8-73%1.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.24.20027052-p8-73%1.png,original,,2020.02.24.20027052-p8-73%1.png,1,1,1,0,1,1,1,1,1,2.658925e-05,0.9999734,1,0.37671912,0.46352693,0.7385505,0.6179455,0.80946267,0.46352693,0.5279006,0.7142919,0.7151157,0.7504936,1,1,1,0,1,1,1,1
covid_2020_02_24_20027052_p8_73_2,2020.02.24.20027052-p8-73%2.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.24.20027052-p8-73%2.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.24.20027052-p8-73%2.png,original,,2020.02.24.20027052-p8-73%2.png,1,1,1,0,1,1,1,1,1,0.011667348,0.9883327,1,0.42508152,0.46279642,0.6526003,0.576525,0.6941579,0.46779937,0.5148712,0.6313673,0.6151261,0.6304761,1,1,1,0,1,1,1,1
covid_2020_02_24_20027052_p8_73_3,2020.02.24.20027052-p8-73%3.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.24.20027052-p8-73%3.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.24.20027052-p8-73%3.png,original,,2020.02.24.20027052-p8-73%3.png,1,1,1,0,1,1,1,1,1,0.001561912,0.99843806,1,0.39722237,0.47094575,0.7001389,0.618291,0.76147854,0.46639794,0.52830076,0.67613316,0.6617647,0.7003369,1,1,1,0,1,1,1,1
covid_2020_02_24_20027201_p19_669,2020.02.24.20027201-p19-669.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.24.20027201-p19-669.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.24.20027201-p19-669.png,original,,2020.02.24.20027201-p19-669.png,1,1,1,0,1,1,1,1,1,0.003166542,0.9968335,1,0.4179487,0.4659702,0.65078664,0.5923102,0.7045299,0.47737804,0.516658,0.6366113,0.6262961,0.6490025,1,1,1,0,1,1,1,1
covid_2020_02_24_20027201_p19_670,2020.02.24.20027201-p19-670.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.24.20027201-p19-670.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.24.20027201-p19-670.png,original,,2020.02.24.20027201-p19-670.png,1,1,1,0,1,1,1,1,1,0.0016058306,0.9983942,1,0.40879774,0.4674388,0.66587865,0.61115533,0.7549408,0.45894098,0.53019285,0.6556023,0.661148,0.66796875,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_0,2020.02.25.20021568-p23-108%0.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%0.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%0.png,original,,2020.02.25.20021568-p23-108%0.png,1,1,1,0,1,1,1,1,1,0.0024765779,0.99752337,1,0.40087533,0.46806216,0.6857984,0.62644315,0.7911537,0.4527997,0.54295444,0.67616236,0.68782455,0.70098937,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_1,2020.02.25.20021568-p23-108%1.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%1.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%1.png,original,,2020.02.25.20021568-p23-108%1.png,1,1,1,0,1,1,1,1,1,2.1759728e-05,0.9999782,1,0.36535928,0.46123558,0.7389363,0.6583039,0.82832116,0.46113467,0.5480392,0.7281493,0.72436696,0.7554574,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_10,2020.02.25.20021568-p23-108%10.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%10.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%10.png,original,,2020.02.25.20021568-p23-108%10.png,1,1,1,0,1,1,1,1,1,1.321947e-05,0.99998677,1,0.34717903,0.45717624,0.767904,0.6895074,0.8567955,0.45833698,0.565013,0.75719315,0.7450798,0.7786506,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_11,2020.02.25.20021568-p23-108%11.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%11.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%11.png,original,,2020.02.25.20021568-p23-108%11.png,1,1,1,0,1,1,1,1,1,1.675758e-05,0.9999832,1,0.34259078,0.45068857,0.7868268,0.6715789,0.86738807,0.45068857,0.5557004,0.76625705,0.75766313,0.80066186,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_12,2020.02.25.20021568-p23-108%12.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%12.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%12.png,original,,2020.02.25.20021568-p23-108%12.png,1,1,1,0,1,1,1,1,1,0.000101534904,0.99989843,1,0.37638626,0.45886073,0.7291586,0.6590438,0.8280694,0.45066005,0.55004907,0.71705115,0.71904165,0.7299633,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_13,2020.02.25.20021568-p23-108%13.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%13.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%13.png,original,,2020.02.25.20021568-p23-108%13.png,1,1,1,0,0,1,1,1,1,7.2798495e-05,0.99992716,1,0.36259767,0.45814684,0.747199,0.67524624,0.8369801,0.45769638,0.5577326,0.73412085,0.72241837,0.7538143,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_14,2020.02.25.20021568-p23-108%14.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%14.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%14.png,original,,2020.02.25.20021568-p23-108%14.png,1,1,1,0,1,1,1,1,1,0.00042199728,0.99957806,1,0.38488823,0.46109098,0.6975956,0.6503766,0.7886488,0.46920383,0.5409202,0.693688,0.69363374,0.7105615,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_15,2020.02.25.20021568-p23-108%15.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%15.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%15.png,original,,2020.02.25.20021568-p23-108%15.png,1,1,1,0,1,1,1,1,1,0.00011421144,0.9998858,1,0.3757491,0.46362525,0.73990947,0.64697105,0.80496067,0.46166205,0.5424325,0.7129311,0.6900011,0.736806,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_2,2020.02.25.20021568-p23-108%2.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%2.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%2.png,original,,2020.02.25.20021568-p23-108%2.png,1,1,1,0,1,1,1,1,1,2.1092277e-05,0.9999789,1,0.36576623,0.45908955,0.7307439,0.67161435,0.82570565,0.46480092,0.55285573,0.72598094,0.72449404,0.7454052,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_3,2020.02.25.20021568-p23-108%3.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%3.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%3.png,original,,2020.02.25.20021568-p23-108%3.png,1,1,1,0,1,1,1,1,1,1.348933e-06,0.9999987,1,0.32157084,0.45037615,0.80394924,0.7092697,0.89626646,0.45037615,0.57586205,0.7956188,0.79341084,0.8240081,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_4,2020.02.25.20021568-p23-108%4.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%4.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%4.png,original,,2020.02.25.20021568-p23-108%4.png,1,1,1,0,1,1,1,1,1,2.9572147e-05,0.99997044,1,0.3612681,0.45825705,0.7435152,0.67383325,0.8323032,0.4634986,0.5560936,0.735152,0.72550565,0.7531077,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_5,2020.02.25.20021568-p23-108%5.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%5.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%5.png,original,,2020.02.25.20021568-p23-108%5.png,1,1,1,0,1,1,1,1,1,0.0013060364,0.998694,1,0.40327457,0.46946692,0.67282563,0.61885715,0.78148466,0.46098158,0.5404136,0.6646963,0.695381,0.6890684,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_6,2020.02.25.20021568-p23-108%6.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%6.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%6.png,original,,2020.02.25.20021568-p23-108%6.png,1,1,1,0,1,1,1,1,1,3.7752267e-05,0.9999622,1,0.36505762,0.45986354,0.74292326,0.6683091,0.8254596,0.4630055,0.55343276,0.7287563,0.7138289,0.7491624,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_7,2020.02.25.20021568-p23-108%7.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%7.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%7.png,original,,2020.02.25.20021568-p23-108%7.png,1,1,1,0,1,1,1,1,1,0.0007427361,0.99925727,1,0.388197,0.4653977,0.73426515,0.6249005,0.785576,0.45259023,0.53014857,0.70001835,0.67255515,0.71602607,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_8,2020.02.25.20021568-p23-108%8.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%8.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%8.png,original,,2020.02.25.20021568-p23-108%8.png,1,1,1,0,1,1,1,1,1,0.003033392,0.99696666,1,0.40850085,0.46903488,0.68674386,0.60174626,0.7405685,0.46099895,0.51937616,0.66038734,0.644858,0.67631423,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p23_108_9,2020.02.25.20021568-p23-108%9.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%9.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p23-108%9.png,original,,2020.02.25.20021568-p23-108%9.png,1,1,1,0,1,1,1,1,1,7.0409595e-05,0.99992955,1,0.37109947,0.45471832,0.724624,0.67769694,0.8123788,0.46647632,0.5553339,0.7173873,0.7037717,0.7282449,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p24_111_0,2020.02.25.20021568-p24-111%0.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%0.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%0.png,original,,2020.02.25.20021568-p24-111%0.png,1,1,1,0,1,1,1,1,1,1.5625913e-06,0.99999845,1,0.3408019,0.451057,0.78646314,0.67053014,0.8720538,0.451057,0.55199957,0.76834965,0.766827,0.805396,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p24_111_1,2020.02.25.20021568-p24-111%1.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%1.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%1.png,original,,2020.02.25.20021568-p24-111%1.png,1,1,1,0,1,1,1,1,1,6.1442195e-05,0.9999386,1,0.37430915,0.46110243,0.7216458,0.65874153,0.8092999,0.4656461,0.5470838,0.7126865,0.705278,0.7326327,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p24_111_2,2020.02.25.20021568-p24-111%2.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%2.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%2.png,original,,2020.02.25.20021568-p24-111%2.png,1,1,1,0,1,1,1,1,1,0.00051749067,0.9994825,1,0.39143497,0.46632206,0.7299005,0.60834575,0.7724597,0.46161947,0.5240584,0.6886113,0.6683126,0.7228531,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p24_111_3,2020.02.25.20021568-p24-111%3.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%3.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%3.png,original,,2020.02.25.20021568-p24-111%3.png,1,1,1,0,1,1,1,1,1,1.4769712e-05,0.9999852,1,0.34974158,0.45813683,0.7624203,0.68586355,0.85340667,0.4594885,0.56275624,0.7529523,0.74405247,0.7753894,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p24_111_4,2020.02.25.20021568-p24-111%4.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%4.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%4.png,original,,2020.02.25.20021568-p24-111%4.png,1,1,1,0,1,1,1,1,1,0.00048998743,0.99951005,1,0.38059363,0.46312457,0.7424418,0.63619524,0.8164933,0.43724945,0.5483973,0.71734256,0.70507556,0.72610927,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p24_111_5,2020.02.25.20021568-p24-111%5.png,COVID,1,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%5.png,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%5.png,original,,2020.02.25.20021568-p24-111%5.png,1,1,1,0,1,1,1,1,1,4.1535102e-05,0.9999585,1,0.36949432,0.457362,0.72098964,0.67439,0.8177795,0.46765593,0.5521897,0.71887636,0.7192302,0.73450226,1,1,1,0,1,1,1,1
